-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Latitude  -0.5833   Longitude 130.8279 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 47.04 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (MJ/hr) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (MJ/hr) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M
2020,1,4,9,0.13,0.0,5.45,28.56,2.5,75.53
2020,1,4,10,0.18,0.01,8.6,28.92,2.57,74.06
2020,1,4,11,0.19,0.01,10.0,29.24,2.55,72.63
2020,1,4,12,0.18,0.01,9.7,29.43,2.5,71.48
2020,1,4,13,0.16,0.01,8.07,29.42,2.39,70.86
2020,1,4,14,0.11,0.0,5.78,29.3,2.24,70.69
2020,1,4,15,0.07,0.0,2.53,29.18,2.13,70.58
2020,1,4,16,0.04,0.0,0.9,29.03,2.23,71.15
2020,1,4,17,0.01,0.0,0.1,28.73,2.54,73.12
2020,1,4,18,0.0,0.0,0.0,28.32,2.94,76.52
2020,1,4,19,0.0,0.0,0.0,27.95,3.09,80.4
2020,1,4,20,0.0,0.0,0.0,27.72,2.79,82.83
2020,1,4,21,0.0,0.0,0.0,27.58,2.38,84.1
2020,1,4,22,0.0,0.0,0.0,27.52,2.65,84.66
2020,1,4,23,0.0,0.0,0.0,27.46,3.12,85.08
2020,1,5,0,0.0,0.0,0.0,27.37,3.26,85.34
2020,1,5,1,0.0,0.0,0.0,27.32,3.24,85.27
2020,1,5,2,0.0,0.0,0.0,27.31,3.36,85.08
2020,1,5,3,0.0,0.0,0.0,27.33,3.35,84.77
2020,1,5,4,0.0,0.0,0.0,27.35,3.17,84.65
2020,1,5,5,0.0,0.0,0.0,27.36,2.88,84.59
2020,1,5,6,0.0,0.0,0.03,27.43,2.54,84.2
2020,1,5,7,0.03,0.0,0.43,27.95,2.49,81.57
2020,1,5,8,0.08,0.0,2.12,28.4,2.55,78.44
2020,1,5,9,0.12,0.0,4.9,28.73,2.5,76.94
2020,1,5,10,0.14,0.0,6.93,29.03,2.49,75.68
2020,1,5,11,0.16,0.01,8.4,29.34,2.51,74.0
2020,1,5,12,0.14,0.01,7.43,29.55,2.64,72.57
2020,1,5,13,0.14,0.01,7.1,29.64,2.91,71.68
2020,1,5,14,0.12,0.0,5.97,29.64,3.17,71.07
2020,1,5,15,0.08,0.0,3.03,29.6,3.42,70.66
2020,1,5,16,0.04,0.0,1.05,29.47,3.56,70.94
2020,1,5,17,0.02,0.0,0.15,29.24,3.54,72.03
2020,1,5,18,0.0,0.0,0.0,28.88,3.14,74.78
2020,1,5,19,0.0,0.0,0.0,28.57,2.64,77.55
2020,1,5,20,0.0,0.0,0.0,28.37,2.52,78.99
2020,1,5,21,0.0,0.0,0.0,28.2,2.75,80.18
2020,1,5,22,0.0,0.0,0.0,28.01,3.04,81.41
2020,1,5,23,0.0,0.0,0.0,27.81,3.2,82.67
2020,1,6,0,0.0,0.0,0.0,27.58,3.29,83.95
2020,1,6,1,0.0,0.0,0.0,27.39,3.44,85.03
2020,1,6,2,0.0,0.0,0.0,27.28,3.61,85.88
2020,1,6,3,0.0,0.0,0.0,27.2,3.79,86.68
2020,1,6,4,0.0,0.0,0.0,27.15,3.91,87.35
2020,1,6,5,0.0,0.0,0.0,27.12,4.0,87.82
2020,1,6,6,0.0,0.0,0.03,27.16,4.04,87.81
2020,1,6,7,0.03,0.0,0.43,27.53,4.4,85.9
2020,1,6,8,0.08,0.0,2.17,27.91,4.68,83.2
2020,1,6,9,0.13,0.0,5.22,28.29,4.64,80.92
2020,1,6,10,0.17,0.01,8.4,28.7,4.59,78.74
2020,1,6,11,0.21,0.01,11.77,29.06,4.66,76.65
2020,1,6,12,0.22,0.01,12.8,29.28,4.64,74.9
2020,1,6,13,0.2,0.01,11.07,29.37,4.54,73.78
2020,1,6,14,0.17,0.01,8.23,29.39,4.45,73.24
2020,1,6,15,0.12,0.0,4.5,29.33,4.37,72.88
2020,1,6,16,0.07,0.0,1.73,29.13,4.26,73.16
2020,1,6,17,0.03,0.0,0.25,28.86,4.13,74.11
2020,1,6,18,0.0,0.0,0.0,28.42,3.93,77.25
2020,1,6,19,0.0,0.0,0.0,28.04,3.88,80.57
2020,1,6,20,0.0,0.0,0.0,27.77,3.91,82.66
2020,1,6,21,0.0,0.0,0.0,27.53,3.76,84.14
2020,1,6,22,0.0,0.0,0.0,27.34,3.4,84.93
2020,1,6,23,0.0,0.0,0.0,27.19,2.93,85.15
2020,1,7,0,0.0,0.0,0.0,27.06,2.54,84.95
2020,1,7,1,0.0,0.0,0.0,26.97,2.38,84.55
2020,1,7,2,0.0,0.0,0.0,26.9,2.32,84.09
2020,1,7,3,0.0,0.0,0.0,26.86,2.12,83.23
2020,1,7,4,0.0,0.0,0.0,26.83,1.78,81.84
2020,1,7,5,0.0,0.0,0.0,26.9,1.38,79.46
2020,1,7,6,0.0,0.0,0.0,26.96,0.98,77.5
2020,1,7,7,0.02,0.0,0.28,27.07,0.89,76.17
2020,1,7,8,0.06,0.0,1.62,27.24,1.14,74.57
2020,1,7,9,0.09,0.0,4.0,27.44,1.41,73.3
2020,1,7,10,0.16,0.01,7.8,27.71,1.7,71.7
2020,1,7,11,0.19,0.01,10.07,27.99,2.04,70.2
2020,1,7,12,0.18,0.01,9.65,28.25,2.61,69.26
2020,1,7,13,0.17,0.01,8.6,28.49,3.05,68.28
2020,1,7,14,0.14,0.0,6.88,28.62,3.19,67.36
2020,1,7,15,0.09,0.0,3.4,28.64,3.17,66.59
2020,1,7,16,0.05,0.0,1.27,28.53,3.16,66.51
2020,1,7,17,0.02,0.0,0.17,28.33,3.17,67.58
2020,1,7,18,0.0,0.0,0.0,28.0,2.95,71.16
2020,1,7,19,0.0,0.0,0.0,27.77,2.78,73.64
2020,1,7,20,0.0,0.0,0.0,27.63,2.61,75.06
2020,1,7,21,0.0,0.0,0.0,27.48,2.46,76.51
2020,1,7,22,0.0,0.0,0.0,27.31,2.37,78.13
2020,1,7,23,0.0,0.0,0.0,27.11,2.43,80.02
2020,1,8,0,0.0,0.0,0.0,26.92,2.56,81.92
2020,1,8,1,0.0,0.0,0.0,26.75,2.69,83.54
2020,1,8,2,0.0,0.0,0.0,26.63,2.71,84.55
2020,1,8,3,0.0,0.0,0.0,26.55,2.64,84.99
2020,1,8,4,0.0,0.0,0.0,26.5,2.66,85.35
2020,1,8,5,0.0,0.0,0.0,26.48,2.74,85.58
2020,1,8,6,0.0,0.0,0.03,26.53,2.68,85.56
2020,1,8,7,0.02,0.0,0.3,26.85,2.71,84.44
2020,1,8,8,0.06,0.0,1.6,27.13,2.77,82.45
2020,1,8,9,0.1,0.0,4.07,27.38,2.58,81.13
2020,1,8,10,0.13,0.0,6.55,27.61,2.35,79.81
2020,1,8,11,0.16,0.01,8.43,27.8,2.07,78.42
2020,1,8,12,0.16,0.01,8.82,27.94,1.87,77.13
2020,1,8,13,0.16,0.01,8.25,27.99,1.65,76.26
2020,1,8,14,0.14,0.0,7.07,27.98,1.33,75.47
2020,1,8,15,0.08,0.0,3.22,27.92,0.95,74.84
2020,1,8,16,0.05,0.0,1.23,27.79,0.52,74.72
2020,1,8,17,0.02,0.0,0.17,27.65,0.24,75.03
2020,1,8,18,0.0,0.0,0.0,27.58,0.28,75.21
2020,1,8,19,0.0,0.0,0.0,27.56,0.45,76.02
2020,1,8,20,0.0,0.0,0.0,27.54,0.66,77.64
2020,1,8,21,0.0,0.0,0.0,27.57,0.84,77.98
2020,1,8,22,0.0,0.0,0.0,27.56,0.85,78.36
2020,1,8,23,0.0,0.0,0.0,27.53,0.84,78.57
2020,1,9,0,0.0,0.0,0.0,27.45,0.75,78.85
2020,1,9,1,0.0,0.0,0.0,27.31,0.69,79.79
2020,1,9,2,0.0,0.0,0.0,27.23,0.65,79.64
2020,1,9,3,0.0,0.0,0.0,27.2,0.57,79.03
2020,1,9,4,0.0,0.0,0.0,27.19,0.58,79.05
2020,1,9,5,0.0,0.0,0.0,27.18,0.79,79.34
2020,1,9,6,0.0,0.0,0.03,27.21,1.02,80.14
2020,1,9,7,0.03,0.0,0.38,27.58,1.42,78.78
2020,1,9,8,0.07,0.0,1.95,27.97,1.82,76.79
2020,1,9,9,0.13,0.0,5.2,28.3,2.08,75.89
2020,1,9,10,0.17,0.01,8.35,28.67,2.27,74.6
2020,1,9,11,0.2,0.01,10.5,29.02,2.26,73.07
2020,1,9,12,0.2,0.01,11.0,29.36,2.33,71.6
2020,1,9,13,0.19,0.01,10.05,29.63,2.48,70.46
2020,1,9,14,0.17,0.01,7.6,29.83,2.7,69.57
2020,1,9,15,0.12,0.0,4.25,29.91,2.82,69.08
2020,1,9,16,0.07,0.0,1.6,29.82,2.83,69.18
2020,1,9,17,0.02,0.0,0.22,29.59,2.78,70.01
2020,1,9,18,0.0,0.0,0.0,29.21,2.52,72.56
2020,1,9,19,0.0,0.0,0.0,28.85,2.24,76.15
2020,1,9,20,0.0,0.0,0.0,28.63,2.07,78.06
2020,1,9,21,0.0,0.0,0.0,28.46,1.88,79.11
2020,1,9,22,0.0,0.0,0.0,28.31,1.68,79.75
2020,1,9,23,0.0,0.0,0.0,28.16,1.64,80.32
2020,1,10,0,0.0,0.0,0.0,27.98,1.73,81.1
2020,1,10,1,0.0,0.0,0.0,27.8,1.9,81.99
2020,1,10,2,0.0,0.0,0.0,27.68,2.05,82.67
2020,1,10,3,0.0,0.0,0.0,27.59,2.11,83.2
2020,1,10,4,0.0,0.0,0.0,27.51,2.02,83.49
2020,1,10,5,0.0,0.0,0.0,27.46,1.81,83.42
2020,1,10,6,0.0,0.0,0.03,27.51,1.49,82.75
2020,1,10,7,0.03,0.0,0.4,27.9,1.34,80.52
2020,1,10,8,0.08,0.0,2.03,28.22,1.18,78.52
2020,1,10,9,0.12,0.0,4.85,28.5,0.99,77.49
2020,1,10,10,0.16,0.01,7.68,28.82,0.86,75.94
2020,1,10,11,0.18,0.01,9.18,29.12,0.93,74.56
2020,1,10,12,0.18,0.01,9.62,29.35,1.2,73.61
2020,1,10,13,0.18,0.01,8.77,29.43,1.52,73.26
2020,1,10,14,0.15,0.0,7.22,29.41,1.69,73.35
2020,1,10,15,0.1,0.0,4.1,29.34,1.76,73.51
2020,1,10,16,0.06,0.0,1.52,29.25,1.83,73.82
2020,1,10,17,0.02,0.0,0.2,29.12,1.96,74.42
2020,1,10,18,0.0,0.0,0.0,28.9,1.93,76.65
2020,1,10,19,0.0,0.0,0.0,28.69,1.75,79.36
2020,1,10,20,0.0,0.0,0.0,28.57,1.57,80.5
2020,1,10,21,0.0,0.0,0.0,28.46,1.49,81.13
2020,1,10,22,0.0,0.0,0.0,28.34,1.47,81.65
2020,1,10,23,0.0,0.0,0.0,28.18,1.45,82.25
2020,1,11,0,0.0,0.0,0.0,28.02,1.38,82.5
2020,1,11,1,0.0,0.0,0.0,27.85,1.35,82.71
2020,1,11,2,0.0,0.0,0.0,27.72,1.46,83.04
2020,1,11,3,0.0,0.0,0.0,27.63,1.55,83.17
2020,1,11,4,0.0,0.0,0.0,27.58,1.48,82.83
2020,1,11,5,0.0,0.0,0.0,27.59,1.29,81.83
2020,1,11,6,0.0,0.0,0.03,27.66,1.1,80.81
2020,1,11,7,0.03,0.0,0.35,28.0,1.11,78.74
2020,1,11,8,0.08,0.0,2.0,28.34,1.26,76.9
2020,1,11,9,0.13,0.0,4.75,28.69,1.25,75.51
2020,1,11,10,0.17,0.01,7.7,29.14,0.97,72.99
2020,1,11,11,0.18,0.01,9.18,29.54,0.47,70.4
2020,1,11,12,0.2,0.01,10.65,29.82,0.27,68.28
2020,1,11,13,0.19,0.01,9.35,30.09,0.9,66.84
2020,1,11,14,0.15,0.0,7.1,30.29,1.56,66.22
2020,1,11,15,0.1,0.0,3.95,30.31,2.09,66.6
2020,1,11,16,0.06,0.0,1.48,30.11,2.44,67.98
2020,1,11,17,0.02,0.0,0.2,29.73,2.65,70.25
2020,1,11,18,0.0,0.0,0.0,29.24,2.57,73.59
2020,1,11,19,0.0,0.0,0.0,28.84,2.19,77.07
2020,1,11,20,0.0,0.0,0.0,28.54,1.74,79.68
2020,1,11,21,0.0,0.0,0.0,28.24,1.63,82.45
2020,1,11,22,0.0,0.0,0.0,27.93,1.83,85.39
2020,1,11,23,0.0,0.0,0.0,27.76,1.91,87.24
2020,1,12,0,0.0,0.0,0.0,27.54,2.08,89.56
2020,1,12,1,0.0,0.0,0.0,27.39,3.07,90.88
2020,1,12,2,0.0,0.0,0.0,27.32,5.38,90.98
2020,1,12,3,0.0,0.0,0.0,27.25,7.02,90.44
2020,1,12,4,0.0,0.0,0.0,27.14,7.1,89.34
2020,1,12,5,0.0,0.0,0.0,27.03,6.72,88.31
2020,1,12,6,0.0,0.0,0.0,26.94,5.84,88.11
2020,1,12,7,0.02,0.0,0.2,27.01,5.12,87.74
2020,1,12,8,0.04,0.0,1.02,27.17,5.05,86.68
2020,1,12,9,0.06,0.0,2.3,27.3,4.85,85.5
2020,1,12,10,0.08,0.0,3.97,27.47,4.42,82.66
2020,1,12,11,0.08,0.0,4.18,27.72,4.1,77.89
2020,1,12,12,0.11,0.0,5.55,27.97,4.05,74.32
2020,1,12,13,0.1,0.0,4.75,28.19,4.18,72.25
2020,1,12,14,0.1,0.0,4.75,28.31,4.32,71.59
2020,1,12,15,0.09,0.0,3.53,28.28,4.41,72.34
2020,1,12,16,0.05,0.0,1.33,28.08,4.56,74.46
2020,1,12,17,0.02,0.0,0.2,27.76,4.57,77.31
2020,1,12,18,0.0,0.0,0.0,27.36,4.27,80.58
2020,1,12,19,0.0,0.0,0.0,27.08,3.97,82.81
2020,1,12,20,0.0,0.0,0.0,26.97,3.64,83.53
2020,1,12,21,0.0,0.0,0.0,26.94,3.42,83.57
2020,1,12,22,0.0,0.0,0.0,26.92,3.37,83.47
2020,1,12,23,0.0,0.0,0.0,26.9,3.37,83.36
2020,1,13,0,0.0,0.0,0.0,26.87,3.33,83.31
2020,1,13,1,0.0,0.0,0.0,26.84,3.22,83.3
2020,1,13,2,0.0,0.0,0.0,26.83,3.04,83.22
2020,1,13,3,0.0,0.0,0.0,26.83,2.85,82.99
2020,1,13,4,0.0,0.0,0.0,26.85,2.68,82.57
2020,1,13,5,0.0,0.0,0.0,26.89,2.54,82.13
2020,1,13,6,0.0,0.0,0.0,26.96,2.44,81.84
2020,1,13,7,0.03,0.0,0.3,27.46,2.57,80.29
2020,1,13,8,0.06,0.0,1.65,27.9,2.95,77.75
2020,1,13,9,0.11,0.0,4.22,28.13,3.24,77.41
2020,1,13,10,0.16,0.01,7.45,28.28,3.52,77.17
2020,1,13,11,0.17,0.01,8.75,28.38,3.76,77.06
2020,1,13,12,0.14,0.01,7.72,28.46,3.93,76.79
2020,1,13,13,0.12,0.0,6.05,28.48,4.0,76.53
2020,1,13,14,0.09,0.0,4.32,28.4,3.96,76.57
2020,1,13,15,0.05,0.0,1.95,28.28,3.79,76.65
2020,1,13,16,0.03,0.0,0.82,28.14,3.51,76.86
2020,1,13,17,0.01,0.0,0.12,27.91,3.12,77.78
2020,1,13,18,0.0,0.0,0.0,27.57,2.61,80.54
2020,1,13,19,0.0,0.0,0.0,27.31,2.12,83.18
2020,1,13,20,0.0,0.0,0.0,27.18,1.79,84.09
2020,1,13,21,0.0,0.0,0.0,27.09,1.55,84.25
2020,1,13,22,0.0,0.0,0.0,27.0,1.42,84.23
2020,1,13,23,0.0,0.0,0.0,26.92,1.37,84.1
2020,1,14,0,0.0,0.0,0.0,26.81,1.32,84.14
2020,1,14,1,0.0,0.0,0.0,26.7,1.2,84.13
2020,1,14,2,0.0,0.0,0.0,26.67,1.1,83.79
2020,1,14,3,0.0,0.0,0.0,26.68,1.11,83.38
2020,1,14,4,0.0,0.0,0.0,26.72,1.06,82.9
2020,1,14,5,0.0,0.0,0.0,26.78,1.0,82.39
2020,1,14,6,0.0,0.0,0.03,26.89,0.79,81.55
2020,1,14,7,0.03,0.0,0.35,27.24,0.53,79.77
2020,1,14,8,0.09,0.0,2.1,27.7,0.37,77.29
2020,1,14,9,0.14,0.0,5.07,28.38,0.5,73.48
2020,1,14,10,0.18,0.01,8.38,29.15,0.82,69.49
2020,1,14,11,0.21,0.01,11.07,29.86,1.25,66.43
2020,1,14,12,0.22,0.01,12.3,30.39,1.78,64.72
2020,1,14,13,0.21,0.01,11.07,30.68,2.23,64.23
2020,1,14,14,0.19,0.01,8.32,30.75,2.5,64.87
2020,1,14,15,0.14,0.0,4.68,30.66,2.62,65.91
2020,1,14,16,0.08,0.0,1.8,30.46,2.72,66.84
2020,1,14,17,0.03,0.0,0.25,30.1,2.81,68.09
2020,1,14,18,0.0,0.0,0.0,29.54,2.72,71.39
2020,1,14,19,0.0,0.0,0.0,29.01,2.54,75.97
2020,1,14,20,0.0,0.0,0.0,28.65,2.47,79.03
2020,1,14,21,0.0,0.0,0.0,28.36,2.51,81.34
2020,1,14,22,0.0,0.0,0.0,28.08,2.55,83.34
2020,1,14,23,0.0,0.0,0.0,27.86,2.55,84.76
2020,1,15,0,0.0,0.0,0.0,27.67,2.46,85.74
2020,1,15,1,0.0,0.0,0.0,27.51,2.32,86.31
2020,1,15,2,0.0,0.0,0.0,27.37,2.2,86.59
2020,1,15,3,0.0,0.0,0.0,27.3,2.08,86.47
2020,1,15,4,0.0,0.0,0.0,27.27,2.05,86.19
2020,1,15,5,0.0,0.0,0.0,27.26,2.11,86.04
2020,1,15,6,0.0,0.0,0.03,27.29,2.16,86.07
2020,1,15,7,0.03,0.0,0.35,27.84,2.57,83.58
2020,1,15,8,0.08,0.0,2.0,28.28,2.71,81.45
2020,1,15,9,0.13,0.0,5.07,28.72,2.61,79.35
2020,1,15,10,0.17,0.01,8.2,29.21,2.51,76.62
2020,1,15,11,0.2,0.01,10.05,29.66,2.5,74.08
2020,1,15,12,0.2,0.01,10.43,29.96,2.51,72.43
2020,1,15,13,0.18,0.01,9.1,30.08,2.54,72.59
2020,1,15,14,0.16,0.01,7.9,30.05,2.72,73.09
2020,1,15,15,0.11,0.0,4.45,29.89,2.96,73.6
2020,1,15,16,0.07,0.0,1.67,29.59,3.21,74.71
2020,1,15,17,0.02,0.0,0.25,29.23,3.43,76.35
2020,1,15,18,0.0,0.0,0.0,28.78,3.5,79.12
2020,1,15,19,0.0,0.0,0.0,28.42,3.42,82.0
2020,1,15,20,0.0,0.0,0.0,28.17,3.36,84.12
2020,1,15,21,0.0,0.0,0.0,27.99,3.28,85.61
2020,1,15,22,0.0,0.0,0.0,27.87,3.2,86.54
2020,1,15,23,0.0,0.0,0.0,27.78,3.15,87.14
2020,1,16,0,0.0,0.0,0.0,27.68,3.15,87.46
2020,1,16,1,0.0,0.0,0.0,27.58,3.23,87.73
2020,1,16,2,0.0,0.0,0.0,27.48,3.31,87.88
2020,1,16,3,0.0,0.0,0.0,27.4,3.23,87.98
2020,1,16,4,0.0,0.0,0.0,27.37,2.96,87.62
2020,1,16,5,0.0,0.0,0.0,27.38,2.77,86.98
2020,1,16,6,0.0,0.0,0.03,27.43,2.69,86.73
2020,1,16,7,0.02,0.0,0.3,27.94,3.14,83.95
2020,1,16,8,0.06,0.0,1.6,28.28,3.37,81.81
2020,1,16,9,0.1,0.0,4.07,28.52,3.41,80.53
2020,1,16,10,0.16,0.01,8.02,28.84,3.45,78.8
2020,1,16,11,0.17,0.01,9.02,29.22,3.37,76.48
2020,1,16,12,0.19,0.01,10.62,29.57,3.12,74.09
2020,1,16,13,0.19,0.01,9.93,29.83,2.87,72.16
2020,1,16,14,0.15,0.0,7.28,29.93,2.79,70.92
2020,1,16,15,0.1,0.0,3.85,29.91,2.78,70.44
2020,1,16,16,0.06,0.0,1.48,29.8,2.82,70.62
2020,1,16,17,0.02,0.0,0.22,29.57,2.93,71.46
2020,1,16,18,0.0,0.0,0.0,29.18,3.04,73.85
2020,1,16,19,0.0,0.0,0.0,28.77,3.1,77.49
2020,1,16,20,0.0,0.0,0.0,28.45,3.21,80.26
2020,1,16,21,0.0,0.0,0.0,28.17,3.33,82.48
2020,1,16,22,0.0,0.0,0.0,27.92,3.42,84.19
2020,1,16,23,0.0,0.0,0.0,27.7,3.45,85.43
2020,1,17,0,0.0,0.0,0.0,27.53,3.42,86.06
2020,1,17,1,0.0,0.0,0.0,27.42,3.32,86.1
2020,1,17,2,0.0,0.0,0.0,27.34,3.21,86.16
2020,1,17,3,0.0,0.0,0.0,27.3,3.13,85.96
2020,1,17,4,0.0,0.0,0.0,27.27,3.05,85.79
2020,1,17,5,0.0,0.0,0.0,27.24,3.06,85.67
2020,1,17,6,0.0,0.0,0.03,27.27,3.02,85.44
2020,1,17,7,0.03,0.0,0.35,27.78,3.44,82.56
2020,1,17,8,0.08,0.0,2.05,28.19,3.55,80.2
